,id,title,image_url,recipe_url,rating_avg,rating_val,total_time,category,cuisine,ingredients
2814,2815,Super spring salad,https://food-images.files.bbci.co.uk/food/recipes/super_spring_salad_91355_16x9.jpg,https://www.bbc.co.uk/food/recipes/super_spring_salad_91355,5,4,40,Light meals & snacks, ,"lemon, spring onion, shallot, potato, peas, asparagus, watercress, pea shoots, olive oil, walnut oil, chervil, black pepper, mint, red wine vinegar, Dijon mustard, soya beans, broad beans"
2815,2816,Super-rich chocolate ice cream,https://food-images.files.bbci.co.uk/food/recipes/superrichchocolateic_14295_16x9.jpg,https://www.bbc.co.uk/food/recipes/superrichchocolateic_14295,5,7,90,Desserts,British,"egg, double cream, caster sugar, dark chocolate, butter"
2816,2817,Suriani home-style chicken curry (‘ishtu’),https://food-images.files.bbci.co.uk/food/recipes/suriani_home-style_57083_16x9.jpg,https://www.bbc.co.uk/food/recipes/suriani_home-style_57083,4,1,120,Main course,Turkish and Middle Eastern,"whole chicken, garlic, onion, chilli pepper, red onion, vegetable oil, sunflower oil, sugar, curry leaves, black pepper, salt, ginger, cinnamon, bay leaf, cloves, cardamom, garam masala, white wine vinegar, star anise, basmati rice, coconut milk"
2817,2818,Sussex pond pudding with apples ,https://food-images.files.bbci.co.uk/food/recipes/sussex_pond_pudding_with_23049_16x9.jpg,https://www.bbc.co.uk/food/recipes/sussex_pond_pudding_with_23049,5,1,150,Cakes and baking,British,"apple, lemon, suet, milk, custard, sugar, self-raising flour, butter"
2818,2819,Suya beef fillet burger,https://food-images.files.bbci.co.uk/food/recipes/suya_fillet_burger_with_59824_16x9.jpg,https://www.bbc.co.uk/food/recipes/suya_fillet_burger_with_59824,4.75,4,90,Main course,African,"beef tenderloin, watermelon, lemon juice, garlic, onion, red onion, cucumber, sweet potato, Little Gem lettuce, beef tomato, olive oil, vegetable oil, rapeseed oil, egg, cheddar, caster sugar, parsley, black pepper, ginger, turmeric, chilli powder, smoked paprika, cayenne pepper, nigella seeds, ciabatta"
2819,2820,Swedish meatballs with cream sauce,https://food-images.files.bbci.co.uk/food/recipes/swedish_meatballs_with_84586_16x9.jpg,https://www.bbc.co.uk/food/recipes/swedish_meatballs_with_84586,5,13,90,Main course,Nordic,"beef mince, anchovies, garlic, onion, olive oil, egg, single cream, flour, black pepper, nutmeg, dill, allspice, redcurrant jelly, beef stock, white wine, breadcrumbs, butter"
2820,2821,Sweet and sharp sea bass,https://food-images.files.bbci.co.uk/food/recipes/sweet_and_sharp_sea_bass_02350_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_and_sharp_sea_bass_02350,5,2,30,Starters & nibbles, ,"sea bass, orange, lime, passion fruit, chilli pepper, vanilla pod, coriander, chives"
2821,2822,Sweet and sour chicken,https://food-images.files.bbci.co.uk/food/recipes/sweet_and_sour_chicken_00397_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_and_sour_chicken_00397,4.723809524,105,60,Main course,Chinese,"chicken breast, pineapple, pineapple juice, onion, spring onion, sunflower oil, cornflour, brown sugar, black pepper, ginger, cloves, dried chilli, white wine vinegar, soy sauce, ketchup"
2822,2823,Sweet and sour pork and pineapple with rice omelette,https://ichef.bbci.co.uk/images/ic/640xn/p02ffr58.jpg,https://www.bbc.co.uk/food/recipes/sweet_and_sour_pork_and_29670,5,2,40,Light meals & snacks,Chinese,"pork fillet, pineapple, garlic, spring onion, vegetable oil, sesame oil, egg, cornflour, caster sugar, coriander, soy sauce, dry sherry, long-grain rice"
2823,2824,Sweet and sour slaw,https://food-images.files.bbci.co.uk/food/recipes/sweet_and_sour_slaw_07245_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_and_sour_slaw_07245,5,2,30,Side dishes, ,"lime, pineapple juice, chilli pepper, spring onion, red cabbage, sesame oil, maple syrup, black pepper, salt, coriander"
2824,2825,Sweet and sour tofu ,https://food-images.files.bbci.co.uk/food/recipes/sweet_and_sour_tofu_83952_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_and_sour_tofu_83952,4.375,8,60,Main course, ,"garlic, chilli pepper, carrot, broccoli, rapeseed oil, brown sugar, salt, ginger, cumin, soy sauce, ketchup, nigella seeds, fennel seeds, mustard seeds, tofu, white rice"
2825,2826,Sweet and tangy chilli beef,https://food-images.files.bbci.co.uk/food/recipes/sweetandtangychillib_89294_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweetandtangychillib_89294,5,1,40,Main course,Chinese,"beef tenderloin, mango, orange juice, lemon juice, pak choi, chilli pepper, cucumber, spinach, peanut oil, caster sugar, honey, white pepper, dried chilli, soy sauce, dry sherry"
2826,2827,Sweet chestnut and chocolate charlotte,https://ichef.bbci.co.uk/images/ic/640xn/p015bpmd.jpg,https://www.bbc.co.uk/food/recipes/sweet_chestnut_and_60895,5,1,750,Desserts,French,"cherry, cranberry, double cream, caster sugar, milk chocolate, beef stock, chestnut, ground almonds, orange liqueur, biscuits, butter"
2827,2828,Sweet chilli pork and pepper noodles,https://food-images.files.bbci.co.uk/food/recipes/sweet_chilli_pork_and_86183_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_chilli_pork_and_86183,4.555555556,9,60,Main course,Chinese,"pork fillet, garlic, spring onion, vegetable oil, black pepper, ginger, soy sauce, chilli sauce, rice wine, noodles"
2828,2829,Sweet eggy bread in custard ,https://food-images.files.bbci.co.uk/food/recipes/eggy_bread_in_custard_03382_16x9.jpg,https://www.bbc.co.uk/food/recipes/eggy_bread_in_custard_03382,5,1,40,Desserts, ,"orange, sunflower oil, egg, milk, custard, caster sugar, honey, vanilla extract, white bread, butter"
2829,2830,Sweet pepper frittata,https://food-images.files.bbci.co.uk/food/recipes/sweet_pepper_omelette_36973_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_pepper_omelette_36973,5,6,60,Main course,Italian,"olive oil, egg, black pepper, cloves, white wine vinegar"
2830,2831,Sweet pierogi,https://food-images.files.bbci.co.uk/food/recipes/sweet_pierogi_22987_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_pierogi_22987,4,1,180,Desserts,East European,"lemon, blueberry, egg, soured cream, caster sugar, salt, mint, butter, plain flour"
2831,2832,Sweet potato and black bean burritos,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_and_black_27156_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_and_black_27156,4.176470588,17,240,Main course,Mexican,"avocado, carrot, sweet potato, beetroot, iceberg lettuce, yoghurt, black pepper, smoked paprika, chipotle, walnut, black bean, flour tortilla"
2832,2833,Sweet potato and chickpea curry ,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_and_68565_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_and_68565,4.485714286,35,90,Main course,Indian,"garlic, onion, chilli pepper, sweet potato, chopped tomatoes, vegetable oil, black pepper, ginger, cumin, chickpeas, white rice"
2833,2834,Sweet potato brownies,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_brownies_66025_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_brownies_66025,4,4,150,Cakes and baking,American,"raisins, sweet potato, egg, caster sugar, baking powder, vanilla extract, cocoa powder, dark chocolate, white chocolate, maple syrup, salt, peanuts, whisky, butter, plain flour"
2834,2835,Sweet potato curry,https://food-images.files.bbci.co.uk/food/recipes/sweetpotatocurry_83601_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweetpotatocurry_83601,4.5,12,60,Main course, ,"garlic, chilli pepper, shallot, broccoli, sweet potato, tomato purée, olive oil, yoghurt, black pepper, cumin, coriander, turmeric, curry powder, vegetable stock"
2835,2836,Sweet potato falafel with sweet potato hummus and flatbreads,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_falafel_17901_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_falafel_17901,3.666666667,3,120,Light meals & snacks,Turkish and Middle Eastern,"lemon, garlic, red onion, cucumber, sweet potato, olive oil, vegetable oil, chilli oil, feta, caster sugar, harissa, black pepper, salt, cumin, coriander, paprika, mint, red wine vinegar, chipotle, chickpeas, tahini, plain flour"
2836,2837,Sweet potato fries,https://food-images.files.bbci.co.uk/food/recipes/sweetpotatochipswith_84745_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweetpotatochipswith_84745,4.5,6,60,Side dishes, ,"garlic, sweet potato, vegetable oil, salt, paprika"
2837,2838,Sweet potato oven chips,https://food-images.files.bbci.co.uk/food/recipes/roastsweetpotatochil_89279_16x9.jpg,https://www.bbc.co.uk/food/recipes/roastsweetpotatochil_89279,4.916666667,12,60,Side dishes, ,"sweet potato, olive oil, black pepper, salt, dried chilli"
2838,2839,Sweet potato pizza,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_pizza_03530_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_pizza_03530,3.444444444,9,60,Main course,Italian,"olive, garlic, onion, red onion, sweet potato, chopped tomatoes, olive oil, mozzarella, flour, maple syrup, black pepper, basil"
2839,2840,Sweet potato rösti,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_rsti_98950_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_rsti_98950,4.333333333,12,60,Light meals & snacks, ,"lemon juice, garlic, red onion, sweet potato, rapeseed oil, cornflour, parsley, black pepper, salt, ginger, dill, mayonnaise, plain flour"
2840,2841,Sweet potato roti,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_roti_30075_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_roti_30075,4.2,10,60,Light meals & snacks,Caribbean,"sweet potato, rapeseed oil, yoghurt, self-raising flour, salt"
2841,2842,Sweet potato soup,https://food-images.files.bbci.co.uk/food/recipes/sweet_potato_soup_62834_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweet_potato_soup_62834,4.53968254,63,60,Light meals & snacks, ,"garlic, onion, carrot, sweet potato, olive oil, black pepper, ginger, dried chilli, vegetable stock"
2842,2843,Sweet potato wedges,https://food-images.files.bbci.co.uk/food/recipes/sweetpotatowedges_83345_16x9.jpg,https://www.bbc.co.uk/food/recipes/sweetpotatowedges_83345,3.833333333,6,60,Side dishes, ,"sweet potato, olive oil, chervil, black pepper, thyme"
2843,2844, Thai massaman dal ,https://food-images.files.bbci.co.uk/food/recipes/_thai_massaman_dal_59782_16x9.jpg,https://www.bbc.co.uk/food/recipes/_thai_massaman_dal_59782,4.7,10,90,Main course,Thai and South-East Asian,"lime, garlic, red onion, lemongrass, olive oil, peanut butter, salt, ginger, cumin, coriander, turmeric, paprika, vegetable stock, red lentil, basmati rice, coconut milk"
2844,2845,Tabbouleh,https://food-images.files.bbci.co.uk/food/recipes/tabbouleh_91782_16x9.jpg,https://www.bbc.co.uk/food/recipes/tabbouleh_91782,4.75,4,30,Side dishes,Turkish and Middle Eastern,"lemon juice, tomato, red onion, olive oil, parsley, salt, mint, bulgur wheat, flatbread"
2845,2846,Tagliatelle with mushrooms and pancetta,https://food-images.files.bbci.co.uk/food/recipes/tagliatelle_with_23536_16x9.jpg,https://www.bbc.co.uk/food/recipes/tagliatelle_with_23536,4.714285714,14,40,Main course,Italian,"pancetta, garlic, chilli pepper, porcini, beef tomato, wild mushrooms, olive oil, parmesan, parsley, tagliatelle, butter"
2846,2847,"Tagliatelle with olives, anchovies and pangrattato",https://food-images.files.bbci.co.uk/food/recipes/tagliatelle_with_olives_33298_16x9.jpg,https://www.bbc.co.uk/food/recipes/tagliatelle_with_olives_33298,3.2,5,60,Main course,Italian,"anchovies, lemon, olive, garlic, chilli pepper, beef tomato, olive oil, parsley, tagliatelle, breadcrumbs, butter"
2847,2848,Tahini and honey pancakes,https://food-images.files.bbci.co.uk/food/recipes/tahini_and_honey_02376_16x9.jpg,https://www.bbc.co.uk/food/recipes/tahini_and_honey_02376,5,2,60,Brunch, ,"banana, mixed berries, sunflower oil, egg, milk, yoghurt, tea, cream of tartar, wholemeal flour, honey, bicarbonate of soda, cinnamon, cardamom, tahini"
2848,2849,Tahini-stuffed dates with a chocolate and cardamom sauce,https://food-images.files.bbci.co.uk/food/recipes/tahini-stuffed_dates_53424_16x9.jpg,https://www.bbc.co.uk/food/recipes/tahini-stuffed_dates_53424,4.857142857,7,40,Desserts,Turkish and Middle Eastern,"date, dark chocolate, cardamom, pistachio, tahini"
2849,2850,Tamarind duck ,https://food-images.files.bbci.co.uk/food/recipes/duck_and_tamarind_curry_57375_16x9.jpg,https://www.bbc.co.uk/food/recipes/duck_and_tamarind_curry_57375,5,1,60,Main course,Indian,"duck, tamarind, garlic, onion, chilli pepper, spring onion, tomato purée, rapeseed oil, caster sugar, salt, ginger, turmeric, garam masala"
2850,2851,"Tamarind prawns with mushrooms, pak choi and bulgur wheat",https://food-images.files.bbci.co.uk/food/recipes/tamarind_prawns_with_36430_16x9.jpg,https://www.bbc.co.uk/food/recipes/tamarind_prawns_with_36430,3.4,5,60,Main course, ,"prawn, tamarind, pak choi, garlic, spring onion, shiitake mushroom, honey, ginger, coriander, bulgur wheat"
2851,2852,Tamarind-marinated bavette steak,https://food-images.files.bbci.co.uk/food/recipes/tamarind-marinated_90215_16x9.jpg,https://www.bbc.co.uk/food/recipes/tamarind-marinated_90215,5,1,730,Main course, ,"flank steak, tamarind, vegetable oil, sunflower oil, honey, soy sauce"
2852,2853,Tandoori chicken lollipop drumsticks with raita dip,https://food-images.files.bbci.co.uk/food/recipes/tandoori_chicken_62227_16x9.jpg,https://www.bbc.co.uk/food/recipes/tandoori_chicken_62227,5,1,750,Starters & nibbles,Indian,"whole chicken, lime, lemon, garlic, chilli pepper, cucumber, yoghurt, black pepper, ginger, cumin, cinnamon, coriander, turmeric, chilli powder, mint, garam masala"
2853,2854,Tandoori chicken skewers,https://food-images.files.bbci.co.uk/food/recipes/chicken_tandoori_74292_16x9.jpg,https://www.bbc.co.uk/food/recipes/chicken_tandoori_74292,4.666666667,3,90,Main course,Indian,"chicken thigh, lemon, garlic, chilli pepper, vegetable oil, yoghurt, salt, ginger, coriander, turmeric, chilli powder, cardamom, garam masala, fenugreek"
2854,2855,Tandoori chicken skewers,https://food-images.files.bbci.co.uk/food/recipes/tandoori_chicken_party_86717_16x9.jpg,https://www.bbc.co.uk/food/recipes/tandoori_chicken_party_86717,5,3,60,Starters & nibbles,Indian,"chicken thigh, lime, yoghurt, coriander, curry powder"
2855,2856,Tandoori cod burger,https://food-images.files.bbci.co.uk/food/recipes/tandoori_cod_burger_93602_16x9.jpg,https://www.bbc.co.uk/food/recipes/tandoori_cod_burger_93602,4.416666667,12,60,Light meals & snacks,Indian,"cod, red onion, cucumber, olive oil, yoghurt, black pepper, mint, brioche"
2856,2857,Tandoori lamb wrap,https://food-images.files.bbci.co.uk/food/recipes/tandoorilambwrap_86564_16x9.jpg,https://www.bbc.co.uk/food/recipes/tandoorilambwrap_86564,5,1,730,Light meals & snacks,Indian,"leg of lamb, lemon juice, garlic, onion, Little Gem lettuce, vegetable oil, yoghurt, black pepper, salt, ginger, coriander, chilli powder, garam masala, fennel seeds, coriander seeds, flour tortilla, butter"
2857,2858,Tarka dal with rice,https://food-images.files.bbci.co.uk/food/recipes/tarka_dahl_with_rice_01844_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarka_dahl_with_rice_01844,4.555555556,9,60,Main course,Indian,"garlic, chilli pepper, black pepper, cumin, turmeric, red lentil, butter, white rice"
2858,2859,Tarragon crusted sea bass,https://food-images.files.bbci.co.uk/food/recipes/tarragon_crusted_sea_93411_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarragon_crusted_sea_93411,5,5,60,Main course, ,"sea bass, lemon, lemon juice, crème fraîche, parmesan, caster sugar, black pepper, tarragon, breadcrumbs, butter"
2859,2860,Tarragon stuffed crown of lamb with duchess potatoes,https://ichef.bbci.co.uk/images/ic/640xn/p01t1qbd.jpg,https://www.bbc.co.uk/food/recipes/tarragon_stuffed_crown_01121,5,1,150,Main course, ,"rack of lamb, lamb mince, onion, potato, mushroom, egg, black pepper, tarragon, breadcrumbs, butter"
2860,2861,Tarte flambée ,https://food-images.files.bbci.co.uk/food/recipes/tarte_flambe_95147_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarte_flambe_95147,4.608695652,23,60,Light meals & snacks,French,"lardons, onion, sunflower oil, emmental, crème fraîche, black pepper, salt, nutmeg, plain flour"
2861,2862,Tarte tatin,https://food-images.files.bbci.co.uk/food/recipes/tarte_tatin_72509_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarte_tatin_72509,4,11,150,Desserts,French,"apple, caster sugar, puff pastry, butter"
2862,2863,Tarte tatin with calvados cream,https://food-images.files.bbci.co.uk/food/recipes/tarte_tatin_with_27177_16x9.jpg,https://www.bbc.co.uk/food/recipes/tarte_tatin_with_27177,5,2,90,Desserts,French,"apple, double cream, caster sugar, puff pastry, mint, calvados, butter, plain flour"
2863,2864,Tartiflette,https://food-images.files.bbci.co.uk/food/recipes/tartiflette_59096_16x9.jpg,https://www.bbc.co.uk/food/recipes/tartiflette_59096,4.72,25,60,Main course,French,"lardons, garlic, shallot, potato, double cream, cheddar, salt, white wine"
2864,2865,Tartiflette with bacon fat salad,https://ichef.bbci.co.uk/images/ic/640xn/p01sh1sn.jpg,https://www.bbc.co.uk/food/recipes/tartiflette_and_bacon_21649,5,4,90,Main course, ,"bacon, garlic, onion, potato, salad leaves, vegetable oil, egg, cheddar, black pepper, thyme, white wine vinegar, Dijon mustard, butter"
2865,2866,Tea loaf,https://food-images.files.bbci.co.uk/food/recipes/tea_loaf_75867_16x9.jpg,https://www.bbc.co.uk/food/recipes/tea_loaf_75867,5,5,150,Cakes and baking,British,"sultanas, orange, glazed cherries, milk, strong white flour, caster sugar, yeast, salt, cinnamon, butter"
2866,2867,Tea-time mackerel,https://food-images.files.bbci.co.uk/food/recipes/tea-time_mackerel_16856_16x9.jpg,https://www.bbc.co.uk/food/recipes/tea-time_mackerel_16856,5,4,40,Light meals & snacks, ,"smoked mackerel, double cream, parmesan, horseradish, black pepper, chives, bread"
